# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	7312
#@/user_id	tsbu-jdh
a;bj;ek;tz;ek; 	阿	c=2 d=2.40745e-06 t=7312
ming;vl;oo;ov;oo; deng;tj;hd;ca;hd; 	明灯	c=2 d=3.20756e-06 t=7312
ming;vl;oo;ov;oo; yue;ll;oy,pa,yt;vy;ka; 	明月	c=1 d=3.32181e-06 t=7312
mo;bs;eb;tu;eb; sheng;aa;na;ls;pf; 	陌生	c=1 d=0.000347412 t=7312
mo;do,rp,ro;mu,um;zu;gu; tuo;ja,jr;fq,ft;ur;fq; che;tt;aa;yc;al; 	摩托车	c=1 d=6.74025e-07 t=7312
mo;ds,rs;gm,mg;za;gg; ran;fn;hq;vc;ph; 	魔然	c=1 d=3.38892e-06 t=7312
mo;je;fm;ue;fm; 	抹	c=1 d=6.41151e-07 t=7312
mo;jx;fm;um;fd; 	摸	c=2 d=1.5535e-06 t=7312
mo;jx;fm;um;fd; bu;dh;ad,ax;cb;ad; zhao;fs;yo;gq;yo; 	摸不着	c=1 d=2.26033e-06 t=7312
mo;nb;hq;pm;hq; ren;ce;yr;sj;yr; 	默认	c=1 d=0.0405589 t=7312
mo;wx;mm;em;md; hu;ll;mh;pv;mo; 	模糊	c=1 d=7.75311e-07 t=7312
mo;zx;cd,ct;lm;cd; 	莫	c=2 d=0.000193936 t=7312
mo;zz;cm,mm;ln;cm; ran;fn;hq;vc;ph; 	蓦然	c=1 d=1.60884e-06 t=7312
mou;cw;ym;se;ym; 	谋	c=2 d=0.000532912 t=7312
mou;sb;om,on;qq;on; 	眸	c=1 d=2.49805e-06 t=7312
mou;vw;gm,mg;ze;gm; 	某	c=1 d=3.02077e-06 t=7312
mou;vw;gm,mg;ze;gm; di;gr,ga;ty;ge;ty; 	某地	c=1 d=4.08816e-07 t=7312
mu;kw;dm;ke;dm; yu;ko;dg;kh;dk; 	沐浴	c=1 d=1.60884e-06 t=7312
mu;rh;ad,vd;km;vd; 	母	c=1 d=0.00628242 t=7312
mu;ss;aa,om,mu;qm;ka; 	目	c=5 d=1.67101e-05 t=7312
mu;ss;aa,om,mu;qm;ka; di;sh;bu;ui;bu; 	目的	c=1 d=3.02077e-06 t=7312
mu;ss;aa,om,mu;qm;ka; guang;hk;ea,xw;mg;xw; 	目光	c=5 d=5.08141e-06 t=7312
mu;ww;ad;em;an,un; 	木	c=1 d=0.486752 t=7312
mu;zy;jm,cj;lr;cj; 	幕	c=1 d=0.579842 t=7312
na;ee;sn;ij;sn; mu;ww;ad;em;an,un; cuo;dv;jx;zo;jo; 	纳木错	c=2 d=0.557519 t=7312
na;ee;sn;ij;sn; mu;ww;ad;em;an,un; cuo;dv;jx;zo;jo; hu;kl;dh;kv;do; 	纳木错湖	c=1 d=0.172907 t=7312
na;ep;uh;ju;ru; 	拿	c=4 d=0.484329 t=7312
na;ep;uh;ju;ru; qi;qt;zj;pv;tj; lai;uf,ef,dl;am,wb;ah;an; 	拿起来	c=1 d=2.27166e-06 t=7312
na;ep;uh;ju;ru; zhe;fs;yo;gq;yo; 	拿着	c=1 d=2.5358e-06 t=7312
na;ob;kn;dt;ke; 	哪	c=2 d=1.61527e-06 t=7312
na;rb;el;at;ve; 	那	c=14 d=1.56139e-05 t=7312
na;rb;el;at;ve; bian;uq;zl;su;zl; 	那边	c=1 d=3.3552e-06 t=7312
na;rb;el;at;ve; er;kk;pg;pe;pv; 	那儿	c=1 d=2.747e-06 t=7312
na;rb;el;at;ve; li;vg;aa,tt;dl;la; 	那里	c=3 d=3.87474e-06 t=7312
na;rb;el;at;ve; shi;ve;op,ov;ot;or; 	那是	c=1 d=9.37546e-07 t=7312
na;rb;el;at;ve; tian;ue;ad;fm;ad; 	那天	c=1 d=1.45573e-06 t=7312
na;rb;el;at;ve; tou;hx;dd;wm;dd; 	那头	c=1 d=1.96504e-06 t=7312
na;rb;el;at;ve; wei;xb;rl;ji;rl; 	那位	c=4 d=2.50053e-06 t=7312
na;rb;el;at;ve; yi;dd;aa;fi;aa; ke;ii;dh;kp;wd; 	那一刻	c=3 d=5.64035e-06 t=7312
nai;ek;ce;lk;ec; xin;nn;dd;hx;dd; 	耐心	c=3 d=0.131077 t=7312
nai;ru;pg,gp;vn;vp; 	乃	c=3 d=0.165514 t=7312
nai;yu;nn;bv;nn; 	奶	c=1 d=0.00625109 t=7312
nai;yu;nn;bv;nn; cha;zf;cm;le;cm; 	奶茶	c=9 d=3.75374e-06 t=7312
nan;la;yv;ru;yf; 	难	c=1 d=3.44903e-07 t=7312
nan;la;yv;ru;yf; de;hk;xc;wk;ic; 	难得	c=2 d=2.0869e-06 t=7312
nan;la;yv;ru;yf; mian;gk;de,dm;wp;dv; 	难免	c=1 d=2.6874e-06 t=7312
nan;la;yv;ru;yf; mian;gk;de,dm;wp;dv; you;sl;ou,uo;nv;uo; 	难免有	c=1 d=2.4001e-06 t=7312
nan;la;yv;ru;yf; ren;in,rn;xr;ph;rx; 	难忍	c=1 d=2.47319e-06 t=7312
nan;la;yv;ru;yf; yi;re;rd,ry;vj;vr; 	难以	c=1 d=3.04377e-07 t=7312
nan;ss;ua,uy;ng;ug,ag; 	南	c=6 d=0.00266639 t=7312
nan;wu;tl;qs;tl; hai;ae;zh;hk;zr; 	男孩	c=3 d=3.20756e-06 t=7312
nan;wu;tl;qs;tl; ren;ee;pd;jr;pn; 	男人	c=1 d=7.52398e-07 t=7312
nan;wu;tl;qs;tl; zi;aa;aa,vh;hi;va; 	男子	c=1 d=1.12807e-06 t=7312
nao;lp;ox;vm;ok; bu;hh;yb;ty;pb; 	脑补	c=1 d=6.80799e-07 t=7312
nao;lp;ox;vm;ok; dai;xk;yd;jt;ry; 	脑袋	c=1 d=2.747e-06 t=7312
nao;lp;ox;vm;ok; hai;kh;dm;kk;dm; 	脑海	c=2 d=2.72202e-06 t=7312
nao;lp;ox;vm;ok; zi;aa;aa,vh;hi;va; li;vg;aa,tt;dl;la; 	脑子里	c=1 d=7.08584e-07 t=7312
ne;ce;yn;sj;yn; 	讷	c=3 d=1.58488e-06 t=7312
ne;oa;kn;dv;kb; 	呢	c=4 d=0.000325829 t=7312
nei;oe;ad,kr;mj;ld; 	内	c=10 d=0.0510392 t=7312
nei;oe;ad,kr;mj;ld; rong;io;bg;wh;bk; 	内容	c=3 d=1.07259 t=7312
nei;oe;ad,kr;mj;ld; xin;nn;dd;hx;dd; 	内心	c=3 d=2.13655e-05 t=7312
neng;pa;sb;kv;sb; 	能	c=1 d=8.82947e-07 t=7312
neng;pa;sb;kv;sb; fou;do;kb;cd;bk; 	能否	c=1 d=1.32381e-06 t=7312
neng;pa;sb;kv;sb; you;sl;ou,uo;nv;uo; 	能有	c=1 d=2.62613e-06 t=7312
ni;xf;re;jy;rx; 	你	c=21 d=1.62909e-05 t=7312
nian;en;xj;jh;rx; 	念	c=3 d=0.0114808 t=7312
nian;en;xj;jh;rx; xiang;wn;xx;eh;mx; 	念想	c=1 d=1.26555e-06 t=7312
nian;es;ra,pa;ev;pl; 	年	c=6 d=0.427475 t=7312
nian;es;ra,pa;ev;pl; dai;xa;ry;jp;ry; 	年代	c=1 d=7.33821e-07 t=7312
nian;es;ra,pa;ev;pl; fang;ff;dg,wd,dp,dw;lf;dw; 	年方	c=1 d=0.00104368 t=7312
nian;es;ra,pa;ev;pl; hua;xs;uh;jn;ru; 	年华	c=1 d=5.68649e-07 t=7312
nian;es;ra,pa;ev;pl; qing;tp;ig;yu;ig; 	年轻	c=4 d=3.24448e-06 t=7312
nian;jn;fn;uh;fx; 	捻	c=1 d=5.80136e-07 t=7312
niang;ph;yl;yi;yl; 	酿	c=1 d=5.04348e-07 t=7312
nie;jg;fn,ft;ug;ft; 	捏	c=1 d=0.00027603 t=7312
nin;xn;xn;jh;rx; 	您	c=1 d=0.115903 t=7312
ning;fe;dy;wt;dr; 	凝	c=1 d=7.35596e-06 t=7312
ning;fe;dy;wt;dr; ju;dh;ed,ey,qd,yq;qk;en; zhe;fs;yo;gq;yo; 	凝聚着	c=1 d=1.2719e-06 t=7312
ning;ij;bd;wa;bd; jing;ap;qv;ab;fl; 	宁静	c=2 d=1.8522e-06 t=7312
niu;bb;pa;qn;pl; nai;yu;nn;bv;nn; 	牛奶	c=1 d=3.68066e-07 t=7312
niu;eg;si;ig;si; yue;eh;su;ii;su; 	纽约	c=3 d=2.2959e-06 t=7312
niu;jg;fi;ug;fi; qu;pd,vp;aa,oa;yq;la; 	扭曲	c=1 d=1.20987e-06 t=7312
nong;ap,az;cw,wc;nl;wc; 	弄	c=2 d=0.162026 t=7312
nong;ap,az;cw,wc;nl;wc; de;hk;xc;wk;ic; 	弄得	c=1 d=2.08655e-06 t=7312
nong;ih;by,ny;wt;dn; cun;wk;mc;ek;mc; 	农村	c=2 d=1.24691e-06 t=7312
nong;kh;dn;kt;dn; 	浓	c=2 d=1.42691e-06 t=7312
nong;kh;dn;kt;dn; xiang;uv;ho;xo;ho; 	浓香	c=1 d=1.78695e-06 t=7312
nu;yn;xn;bh;nx; 	怒	c=1 d=3.12836e-06 t=7312
nu;yn;xn;bh;nx; qi;ss;py,ry;vq;pv; 	怒气	c=1 d=2.99071e-06 t=7312
nuan;vl;oy;or;oy; dong;jh;wd;hw;wd; 	暖冬	c=2 d=1.92613e-06 t=7312
nuo;co;yr;sd;yk; yan;cc,io;da,dk,wk;sy;wk; 	诺言	c=1 d=8.52578e-07 t=7312
nv;yy;aa,vh;bn;va; 	女	c=4 d=0.152416 t=7312
nv;yy;aa,vh;bn;va; er;kk;pg;pe;pv; 	女儿	c=2 d=0.0165256 t=7312
nv;yy;aa,vh;bn;va; hai;ae;zh;hk;zr; 	女孩	c=6 d=8.31236e-06 t=7312
nv;yy;aa,vh;bn;va; ren;ee;pd;jr;pn; 	女人	c=2 d=1.53186e-06 t=7312
nv;yy;aa,vh;bn;va; zi;aa;aa,vh;hi;va; 	女子	c=1 d=0.167797 t=7312
o;oa;kw;dp;kw; 	哦	c=1 d=3.1598e-06 t=7312
o;og;kw;dy;kt; 	喔	c=1 d=3.17564e-06 t=7312
ou;xh;ry;jv;ry; er;gf;dx,xd;xy;dx; 	偶尔	c=2 d=2.27681e-06 t=7312
pa;ns;xb;hu;xb; 	怕	c=2 d=2.02722e-06 t=7312
pa;ut;vb;ym;vb; 	爬	c=2 d=1.40567e-06 t=7312
pa;ut;vb;ym;vb; shang;pd,pu;aa,ba;yf;la; qu;gp;ts;gk;ts; 	爬上去	c=1 d=1.50759e-06 t=7312
pai;hu,hp;xf;wr;if; huai;ho;xh;wd;ik; 	徘徊	c=2 d=2.65482e-06 t=7312
pai;js;fb;uu;fb; 	拍	c=1 d=4.63249e-07 t=7312
pai;ju,jp;ff;ur;ff; 	排	c=1 d=4.60938e-07 t=7312
pai;ju,jp;ff;ur;ff; chu;pp;ck,aa;sm;vk; 	排出	c=1 d=7.19291e-07 t=7312
pai;ju,jp;ff;ur;ff; dui;be;er;tj;er; 	排队	c=6 d=4.70036e-06 t=7312
pai;ju,jp;ff;ur;ff; lie;fi;dd;gp;dd; 	排列	c=1 d=1.80491e-06 t=7312
pai;ju,jp;ff;ur;ff; qi;qt;zj;pv;tj; 	排起	c=1 d=6.31608e-07 t=7312
pai;ju,jp;ff;ur;ff; zhe;fs;yo;gq;yo; dui;be;er;tj;er; 	排着队	c=1 d=5.85969e-07 t=7312
pai;kh;dp;kt;dn; chu;pp;ck,aa;sm;vk; 	派出	c=1 d=1.33044e-06 t=7312
pai;us;pb;an;pu; 	牌	c=1 d=0.00484407 t=7312
pai;us;pb;an;pu; zi;aa;aa,vh;hi;va; 	牌子	c=1 d=9.807e-07 t=7312
pan;fi;db;hp;bd; 	判	c=1 d=1.29424e-05 t=7312
pan;fi;db;hp;bd; duan;lp;ja,jm,jv;pt;mj; 	判断	c=1 d=3.4059e-06 t=7312
pan;fl;fb;hr;by; jun;it;bi;wy;bi; 	叛军	c=1 d=1.36412e-06 t=7312
pan;fl;fb;hr;by; luan;sr;ug;aa;qv; 	叛乱	c=1 d=1.20383e-06 t=7312
pang;if;wf,lf;il;wf; 	旁	c=4 d=0.00242823 t=7312
pang;lp,ls;ob;vu;ob; 	胖	c=1 d=0.000739157 t=7312
pao;gt;zb;pv;zs; 	跑	c=2 d=1.07409e-06 t=7312
pao;gt;zb;pv;zs; dao;di;dv;yp;ad; 	跑到	c=1 d=1.63315e-06 t=7312
pao;gt;zb;pv;zs; guo;kq;zc;ku;zc; lai;uf,ef,dl;am,wb;ah;an; 	跑过来	c=1 d=2.87344e-06 t=7312
pao;ju;fl;us;fl; 	抛	c=1 d=0.00111936 t=7312
pao;kt;db;kv;ds; 	泡	c=1 d=1.2719e-06 t=7312
pei;bo;ek,ep;td;ek; 	陪	c=2 d=3.04963e-05 t=7312
pei;bo;ek,ep;td;ek; zhe;fs;yo;gq;yo; 	陪着	c=2 d=4.20643e-06 t=7312
pei;mo;bk,bp;od;kk; xiao;nx;vy;rm;vy; 	赔笑	c=1 d=0.0213864 t=7312
pei;pt;yj;yv;yj; he;eo;rk;jd;rk; 	配合	c=2 d=5.21001e-06 t=7312
pen;om;kb;do;kr; fan;gl;uf;qr;uy; 	喷饭	c=1 d=0.000437252 t=7312
peng;in;hh;gc;wh; ren;gd,gg;ur;qg;ur; 	烹饪	c=1 d=0.0287246 t=7312
peng;nq;vf;ru;vz; 	篷	c=1 d=0.591555 t=7312
peng;zq;cf;lu;cz; 	蓬	c=1 d=0.00778933 t=7312
pi;ja;fb;uv;fb; ping;cs,cf;yp;sh;yp; 	批评	c=1 d=2.99071e-06 t=7312
pi;jl;fp;ur;fy; 	披	c=1 d=2.76792e-07 t=7312
pi;jl;fp;ur;fy; shang;pd,pu;aa,ba;yf;la; 	披上	c=0 d=1.69132e-07 t=7312
pi;jl;fp;ur;fy; shang;pd,pu;aa,ba;yf;la; le;rp;aa,vu;rl;vl; 	披上了	c=1 d=1.6998e-06 t=7312
pi;ml;bp;ar;by; bei;jn;xb;hh;wx; 	疲惫	c=1 d=2.1915e-06 t=7312
pi;ml;bp;ar;by; bei;jn;xb;hh;wx; jiang;bp;ef,ej;tv;el; luo;zo;cl;ls;ck; 	疲惫降落	c=1 d=2.61303e-06 t=7312
pi;ys;yb,yx;tn;yu; li;yu;yl;ts;yl; 	霹雳	c=1 d=0.00562801 t=7312
pian;ii,ur;pa,pv;ap;pv; 	片	c=4 d=0.507332 t=7312
pian;nj,nd;vb;ri;vc; 	篇	c=1 d=0.000253537 t=7312
pian;nj,nd;vb;ri;vc; zhang;bs,cs;lz;xn;lu; 	篇章	c=2 d=3.55295e-06 t=7312
pian;xj,xd;rb;ji;rc; hao;ya;nz;bh;nz; 	偏好	c=1 d=3.79276e-07 t=7312
pian;xj,xd;rb;ji;rc; pian;xj,xd;rb;ji;rc; 	偏偏	c=1 d=2.20452e-06 t=7312
pian;xy;rg;jb;rg; yi;iu;bq;wf;bq; 	便宜	c=1 d=1.19783e-06 t=7312
piao;py;fp;vb;xx; guo;kq;zc;ku;zc; 	飘过	c=2 d=2.31122e-06 t=7312
piao;py;fp;vb;xx; wu;ep;rf,pa,xf;ev;pl; 	飘舞	c=1 d=3.0057e-06 t=7312
pin;oo;kk;dd;kk; 	品	c=1 d=2.08655e-06 t=7312
pin;oo;kk;dd;kk; pai;us;pb;an;pu; 	品牌	c=1 d=4.27632e-07 t=7312
pin;rm;yb;sw;vr; 	频	c=1 d=2.78852e-06 t=7312
pin;rm;yb;sw;vr; pin;rm;yb;sw;vr; 	频频	c=1 d=2.21557e-06 t=7312
ping;cs,cf;yp;sh;yp; pan;fi;db;hp;bd; 	评判	c=2 d=8.59725e-07 t=7312
ping;ds,sf;aa,gb;eh;au; 	平	c=4 d=5.19135e-06 t=7312
ping;ds,sf;aa,gb;eh;au; chang;hy;jk,xd,dd;sr;xj; xin;nn;dd;hx;dd; 	平常心	c=2 d=6.7611e-06 t=7312
ping;ds,sf;aa,gb;eh;au; dan;kt;dy;kc;dh; 	平淡	c=4 d=2.36665e-06 t=7312
ping;ds,sf;aa,gb;eh;au; fan;ih;dj,jd;oi;jd; 	平凡	c=2 d=2.91687e-06 t=7312
ping;ds,sf;aa,gb;eh;au; heng;hj;xd,xi;pw;ii; 	平衡	c=4 d=1.41022e-06 t=7312
ping;ds,sf;aa,gb;eh;au; jing;ap;qv;ab;fl; 	平静	c=1 d=1.32381e-06 t=7312
ping;ds,sf;aa,gb;eh;au; jun;gf;ty;gw;td; 	平均	c=1 d=4.36272e-07 t=7312
ping;ds,sf;aa,gb;eh;au; ri;vv;aa,or,ri;or;ka; 	平日	c=2 d=2.46086e-06 t=7312
ping;ds,sf;aa,gb;eh;au; tai;po;sk;kd;sk; 	平台	c=1 d=5.1578e-06 t=7312
ping;xi;jr;jo;rj; 	凭	c=1 d=1.31063e-06 t=7312
po;hb;ef;tt;pe; 	鄱	c=1 d=3.42298e-06 t=7312
po;kh;df;ki;dd; 	泼	c=3 d=1.00171e-05 t=7312
po;kh;df;ki;dd; mo;ng;th,ht;pg;ht; 	泼墨	c=1 d=2.02488e-06 t=7312
po;ky;nb;kb;dn; 	婆	c=2 d=6.79499e-06 t=7312
po;ky;nb;kb;dn; po;ky;nb;kb;dn; 	婆婆	c=1 d=2.35257e-06 t=7312
po;sq;zb;uu;zb; shi;xy;rl;jb;rl; 	迫使	c=1 d=4.65573e-07 t=7312
po;tl;up;mr;uy; 	破	c=1 d=3.42298e-06 t=7312
po;tl;up;mr;uy; huai;gh;tb;gc;tb; 	破坏	c=1 d=3.58919e-05 t=7312
po;tl;up;mr;uy; men;on;mx,xm;ah;mx; 	破闷	c=1 d=0.000430743 t=7312
pu;fv;ob,bo;ho;bo; 	普	c=1 d=0.132655 t=7312
pu;jh;fb;uy;fb; 	扑	c=1 d=9.23588e-07 t=7312
qi;aa;ag;rq;av; guo;na,nh;ky;ri;ky; 	七国	c=1 d=1.19783e-06 t=7312
qi;dy;na,nq;fb;an; 	妻	c=2 d=0.00102625 t=7312
qi;er;rv;js;rv; 	企	c=1 d=2.19353e-06 t=7312
qi;er;rv;js;rv; ye;pd;aa;cy;la; 	企业	c=1 d=4.89359e-05 t=7312
qi;fy;dq;wb;dn; chu;we;mp,pl;et;mr; 	凄楚	c=2 d=1.05181e-06 t=7312
qi;fy;dq;wb;dn; qing;kl;dq;kv;do; 	凄清	c=1 d=3.2398e-06 t=7312
qi;hp;uj;ft;pj; fu;hw;uf,ut;fq;pt; 	祈福	c=1 d=1.97489e-06 t=7312
qi;jp;wa,wp;qq;wl; 	齐	c=2 d=0.0137052 t=7312
qi;jp;wa,wp;qq;wl; shua;qi;dj;cp;ud; shua;qi;dj;cp;ud; 	齐刷刷	c=1 d=1.88799e-06 t=7312
qi;ks;dq;kv;dq; che;tt;aa;yc;al; zhan;bo;lv;id;lk; 	汽车站	c=1 d=1.37783e-06 t=7312
qi;pt;uj;vv;ej; bu;dh;ad,ax;cb;ad; 	岂不	c=1 d=0.00247875 t=7312
qi;qt;zj;pv;tj; 	起	c=7 d=1.0062e-05 t=7312
qi;qt;zj;pv;tj; chu;hu,hi;yd;tp;pd; 	起初	c=1 d=1.68289e-06 t=7312
qi;qt;zj;pv;tj; dian;pn;hv;yc;lh; 	起点	c=1 d=0.0889216 t=7312
qi;qt;zj;pv;tj; ju;qo;ug;cc;uk; 	起居	c=1 d=6.25323e-07 t=7312
qi;qt;zj;pv;tj; lai;uf,ef,dl;am,wb;ah;an; 	起来	c=4 d=0.00856835 t=7312
qi;qt;zj;pv;tj; shen;uu;pp;zs;pp; 	起身	c=3 d=0.454665 t=7312
qi;qt;zj;pv;tj; su;ch;yi;si;yi; 	起诉	c=1 d=1.80491e-06 t=7312
qi;sn;xz;ah;qx; xi;sn;xz,zx;oh;zx; 	憩息	c=1 d=2.67918e-06 t=7312
qi;ss;py,ry;vq;pv; 	气	c=2 d=2.99372e-06 t=7312
qi;ss;py,ry;vq;pv; men;on;mx,xm;ah;mx; 	气闷	c=1 d=7.67599e-07 t=7312
qi;ss;py,ry;vq;pv; xi;sn;xz,zx;oh;zx; 	气息	c=2 d=1.47036e-06 t=7312
qi;vf;ba,ad,hb;zh;qb; 	其	c=5 d=9.42068e-06 t=7312
qi;vf;ba,ad,hb;zh;qb; jian;ov;mo,om;ao;mo; 	其间	c=2 d=0.000728295 t=7312
qi;vl;oq,qo;zv;qo; dai;hk;xs;wk;ic; 	期待	c=1 d=8.65465e-07 t=7312
qi;vl;oq,qo;zv;qo; wang;ia;wo;fn;ww; 	期望	c=1 d=0.111359 t=7312
qi;xj;dk;mz;dk; 	奇	c=3 d=0.00077305 t=7312
qi;xj;dk;mz;dk; guai;ng;xu;hg;xt; 	奇怪	c=1 d=2.48559e-06 t=7312
qi;zj;mq;nz;mk; shou;up;pa,ub;us;pl; 	骑手	c=0 d=6.84212e-08 t=7312
qi;zj;mq;nz;mk; shou;up;pa,ub;us;pl; men;xo;rm;ja;rm; 	骑手们	c=1 d=6.87642e-07 t=7312
qia;no;xh;hd;xk; qia;no;xh;hd;xk; 	恰恰	c=1 d=2.32917e-06 t=7312
qian;da;jj;zp;jj; 	钱	c=1 d=2.93908e-07 t=7312
qian;do;jk;zd;jk; suan;pj;yj,yw;yh;yw; li;dg;jl;zd;jl; dian;ee,ve;ag,og;oa;lv; chi;kr;dy;ke;dy; 	铅酸锂电池	c=-1 d=0 t=7312
qian;em,es;sq;il;sq; 	纤	c=1 d=1.01563e-06 t=7312
qian;fi;bd,qd;hp;bd; 	前	c=2 d=4.65278e-06 t=7312
qian;fi;bd,qd;hp;bd; bu;dh;ad,ax;cb;ad; jiu;uh;pd,dd;xi;pn; 	前不久	c=1 d=4.06776e-07 t=7312
qian;fi;bd,qd;hp;bd; wen;jj;wi,dd;vw;wx; 	前文	c=1 d=0.142274 t=7312
qian;fi;bd,qd;hp;bd; xing;hj;xd,xi;px;ii; 	前行	c=3 d=0.693103 t=7312
qian;fi;bd,qd;hp;bd; zhe;gv;lo,ol;qo;lo; 	前者	c=1 d=8.87372e-07 t=7312
qian;ka;dj;kp;dj; 	浅	c=1 d=3.96733e-07 t=7312
qian;kv;dt;ko;do; jiang;kp;dg;ku;dg; 	潜江	c=1 d=1.79158e-07 t=7312
qian;nd;va,vq;rf;va; ming;fo;xk;ld;xk; 	签名	c=1 d=1.13941e-06 t=7312
qian;pj;hw;zv;hw; cheng;ch;yi;sa;yi; 	虔诚	c=1 d=2.88785e-06 t=7312
qian;ss;pa;lq;pu; 	千	c=1 d=1.82305e-06 t=7312
qian;ss;pa;lq;pu; nian;es;ra,pa;ev;pl; 	千年	c=3 d=0.676804 t=7312
qian;xb;nb,dn;mq;dn; 	牵	c=1 d=7.15703e-07 t=7312
qian;xb;nb,dn;mq;dn; che;jr;fv;us;fv; 	牵扯	c=2 d=2.65252e-06 t=7312
qian;xb;nb,dn;mq;dn; gua;jg;fg;ug;ft; 	牵挂	c=2 d=0.000699361 t=7312
qiang;go;th;gd;tk; 	墙	c=0 d=1.93578e-07 t=7312
qiang;go;th;gd;tk; shang;pd,pu;aa,ba;yf;la; 	墙上	c=1 d=3.19982e-07 t=7312
qiang;lp;ok;vu;og; 	腔	c=1 d=0.000258659 t=7312
qiang;rf;gs;bc;gi; 	强	c=4 d=0.004614 t=7312
qiang;rf;gs;bc;gi; jian;ys;ng;be;ng; 	强奸	c=1 d=3.75504e-07 t=7312
qiang;rf;gs;bc;gi; si;xe;ry;jj;rr; 	强似	c=1 d=0.000409735 t=7312
qiang;rf;gs;bc;gi; zhi;bi;dg,dv;qp;pd; 	强制	c=1 d=2.97579e-06 t=7312
qiang;wt;mc;ez;mv; bi;af;bs,sb;vv;bb; 	枪毙	c=1 d=1.13373e-06 t=7312
qiao;gk;zy;pp;zw; 	跷	c=1 d=8.23253e-07 t=7312
qiao;nl;xx;hv;xo; ran;fn;hq;vc;ph; 	悄然	c=2 d=2.65573e-06 t=7312
qiao;nl;xx;hv;xo; ran;fn;hq;vc;ph; fa;rh;ay,fd,vy,yd;si;vd; sheng;aa;na;ls;pf; 	悄然发生	c=1 d=1.52274e-06 t=7312
qiao;nl;xx;hv;xo; ran;fn;hq;vc;ph; liu;kr;di;ko;dv; 	悄然流	c=1 d=4.19164e-07 t=7312
qie;ai,au;dq,qd;rp;qd; huan;jx;fh;um;fd; 	切换	c=1 d=2.84485e-06 t=7312
qie;pd,pu;aa;fq;la; 	且	c=6 d=0.305785 t=7312
qin;ar;wj;na;wv; xian;rp;gx;bi;gy; 	琴弦	c=1 d=4.0475e-07 t=7312
qin;bf,bw;lm;ie;lm; 	亲	c=4 d=0.000781878 t=7312
qin;bf,bw;lm;ie;lm; shu;wq;zu;eu;zu; 	亲述	c=1 d=1.5535e-06 t=7312
qin;bf,bw;lm;ie;lm; zi;ss;pa,po;oi;po; 	亲自	c=1 d=1.68289e-06 t=7312
qin;de;jq;ze;jr; 	钦	c=1 d=3.11276e-06 t=7312
qin;vu;lj;ls;nl; yu;ss;aa;fn;al; 	勤于	c=1 d=0.0972957 t=7312
qing;al;of,fo;av;fo; 	青	c=1 d=0.438235 t=7312
qing;al;of,fo;av;fo; chun;uv;of,fo;ao;fo; 	青春	c=2 d=2.56306e-06 t=7312
qing;al;of,fo;av;fo; zang;zh;cg,ci;lq;ci; 	青藏	c=2 d=0.521734 t=7312
qing;al;of,fo;av;fo; zang;zh;cg,ci;lq;ci; gong;fp;sb,bs;hk;bs; lu;go;zg;ps;zk; 	青藏公路	c=1 d=0.165299 t=7312
qing;cl;yq;sv;yo; 	请	c=6 d=0.145712 t=7312
qing;cl;yq;sv;yo; bian;xy;rg;jb;rg; 	请便	c=1 d=0.148823 t=7312
qing;cl;yq;sv;yo; ji;ct;yj;sv;yj; zhu;xa,xg;rv;jn;rv; 	请记住	c=1 d=3.27236e-06 t=7312
qing;cl;yq;sv;yo; jiao;gj;wx;qh;lw; 	请教	c=1 d=2.91687e-06 t=7312
qing;kl;dq;kv;do; 	清	c=3 d=0.466423 t=7312
qing;kl;dq;kv;do; che;kj;dw;kh;dw; 	清澈	c=1 d=0.168638 t=7312
qing;kl;dq;kv;do; chen;vh;oi;of;on; 	清晨	c=1 d=9.00784e-07 t=7312
qing;kl;dq;kv;do; jing;fp;dv;wb;dl; 	清净	c=1 d=0.140156 t=7312
qing;kl;dq;kv;do; leng;fp;dl;wk;ds; 	清冷	c=1 d=1.11685e-06 t=7312
qing;kl;dq;kv;do; li;ag;wl;nd;wl; 	清理	c=2 d=2.11808e-06 t=7312
qing;kl;dq;kv;do; ming;vl;oo;ov;oo; shang;pd,pu;aa,ba;yf;la; he;kj;dk;kz;dk; tu;nh;kd;rw;kd; 	清明上河图	c=1 d=2.4796e-07 t=7312
qing;nl;xq;hv;xo; 	情	c=12 d=0.00569397 t=7312
qing;nl;xq;hv;xo; gan;rn,hn;xx;nh;wx,xx; 	情感	c=2 d=3.79629e-05 t=7312
qing;nl;xq;hv;xo; ren;ee;pd;jr;pn; 	情人	c=1 d=2.48559e-06 t=7312
qing;nl;xq;hv;xo; shi;ck;ys;sk;yc; 	情诗	c=1 d=0.000269215 t=7312
qing;nl;xq;hv;xo; si;wn;tx,xt;qh;tx; 	情思	c=1 d=2.51057e-06 t=7312
qing;rx;gd;xm;gd; 	庆	c=2 d=2.46322e-06 t=7312
qing;tp;ig;yu;ig; 	轻	c=2 d=3.54915e-06 t=7312
qing;tp;ig;yu;ig; fang;fj;wf,fw;lh;fw; 	轻放	c=1 d=7.90975e-07 t=7312
qing;tp;ig;yu;ig; yi;vi;ow;oe;ow; 	轻易	c=1 d=0.0685632 t=7312
